"","X1","track_id","track_name","track_artist","track_popularity","track_album_id","track_album_name","track_album_release_date","playlist_name","playlist_id","playlist_genre","playlist_subgenre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms"
"890",20350,"5iwz1NiezX7WWjnCgY5TH4","Calma - Remix","Pedro Capó",86,"1tFnP9PwIMeMIuj92mfswZ","Calma (Remix)","2018-10-05","Latest Latin American Hits 2020","51LvliKED7oZNJR8XCiPip","latin","latin hip hop",0.826,0.773,11,-4.218,0,0.0524,0.323,0,0.143,0.761,126.899,238200
"891",5097,"53G729jc38JTStNPNX4dF1","Nothing in Return","Monsune",52,"3i7HKOoLl6nSPXaOjknDjN","Nothing in Return","2017-10-13","indie poptimism","1E5VdGGWkpDQ682gdvJAZH","pop","indie poptimism",0.672,0.739,11,-5.747,0,0.0695,0.551,0.046,0.182,0.685,100.004,232200
"892",26729,"4hKGICUB890arImAdWRaHQ","Hero","Frank Ocean",51,"0Q8Oo7AyaEh0EzwSIOd1o0","Three Artists. One Song","2014-03-10","Sexy Soul 2020","5EMARioe9z9eKOeWIAC2JW","r&b","neo soul",0.664,0.674,11,-8.307,0,0.0302,0.0182,0.203,0.0739,0.234,104.002,165468
"893",30304,"7yfVmOVRrstIgkNPz45tAJ","Apimentadíssima","Dennis DJ",65,"1HQnMor7tSs0FyDOcSM9fJ","Apimentadíssima","2019-08-16","Verão 2020 | Pop | Funk | Sertanejo | EDM | Top Hits 2019 - As Mais Tocadas","5HmZtuuIDMtIy21kylqhx6","edm","pop edm",0.856,0.824,2,-4.504,1,0.293,0.225,0.00113,0.0748,0.677,149.836,137624
"894",9136,"3YreXzJAZRrchO72v5G5K9","RedRover","BONES",49,"1H9j7RDcI6mLtbnRbJX23F","UnderTheWillowTree","2019-05-03","Gangsta Rap 💎 Rap Party","0BwUQpqHSlC2YfKwOp2dQV","rap","gangster rap",0.552,0.598,6,-9.529,0,0.0983,0.000423,0.139,0.0805,0.442,77.567,123625
"895",21455,"6UFEJuDXQMWhL5UH5f9fUR","Enemies (feat. DaBaby)","Post Malone",46,"3KziODx7ieQTgYCVrS6nBv","Hollywood's Bleeding","2019-09-06","New Hip Hop‏‏​​   ‍","5WNUX6jisX0NRlVDTm6RDd","r&b","urban contemporary",0.542,0.674,6,-4.169,1,0.21,0.0588,0,0.0955,0.667,76.388,196760
"896",4675,"6RnkFd8Fqqgk1Uni8RgqCQ","Like I Do","David Guetta",72,"5oU1ROIHS6IOWnb87GWhqU","Like I Do","2018-02-22","indie poptimism🕺🏻","6MQeEHHDs6HQkN5Dlj3oKo","pop","indie poptimism",0.635,0.9,0,-3.719,0,0.0377,0.00664,0.0145,0.37,0.15,127.978,202500
"897",6524,"1sEP52YF4wX2tgnSZ71yp8","Dreams","Bluedoom",43,"1fHGqofIPYKn2FqGP11c95","Dreams","2018-10-23","Lofi Hip-Hop","37i9dQZF1DX36Xw4IJIVKA","rap","hip hop",0.706,0.266,1,-18.595,1,0.0438,0.843,0.947,0.177,0.537,160.051,74258
"898",28267,"0hR6TuU1AnS1BuJPOG406P","Selfish","Falco",32,"0yE3lhp1ychisnZqWPd4I8","Selfish","2018-04-10","🔊BASSBOOSTED🔊⚡ELECTRO HOUSE⚡🔥EDM CAR MUSIC2018/2019🔥","4GSiiL8tcMgvoV7K1IADb8","edm","electro house",0.87,0.625,9,-12.658,0,0.0486,0.0506,0.101,0.113,0.0985,125.017,176413
"899",9014,"3JERoo6pokCgQ81z79Jpmo","That's Tuff (feat. Quavo)","Rich The Kid",75,"4mJn7IXnxGkOf9J8IhC711","That's Tuff","2019-12-06","GTA San Andreas Radio Los Santos","6m0BqpJfSP2m5xCOFjDRHw","rap","gangster rap",0.903,0.636,10,-4.313,0,0.205,0.635,0,0.0866,0.308,137.993,154000
"900",2629,"4AhSkRYioEIfGvCV19peYN","Suncity (feat. Empress Of)","Khalid",65,"2Qxc2NJ7yPKVFRWi3llRr2","Suncity","2018-10-18","Electropop 2019","4Bi8VLtaSu0JILliif8lH6","pop","electropop",0.695,0.639,7,-6.897,0,0.153,0.107,0.000657,0.118,0.344,90.027,189493
"901",7111,"17DFL1ATHDLnvmjEwBqdI9","Hand Of The Devil","8Ball & MJG",26,"2UBBDl07r4miPVFPp0OMCX","On Top Of The World","1995-10-31","90's Southern Hip Hop","2NMW1nwQYSVlXd26uLenX6","rap","southern hip hop",0.783,0.828,5,-6.825,1,0.128,0.0309,0,0.089,0.754,155.965,298173
"902",8408,"2QNrHrOPHc92ZTf7InJp5Q","Born Alone","Adam Calhoun",0,"4a0oLODrlnQJCNi6f7eaUk","AmerAcal","2018-03-13","Southern soul & hip hop","4xJULuV0P5PLcMe3xP8Pgj","rap","southern hip hop",0.548,0.46,2,-8.262,1,0.0671,0.118,0,0.189,0.298,127.854,169599
"903",32713,"0aMs9TzfoK8n8nRxatnNkQ","Who's Got Your Love - Mike Williams Remix","Cheat Codes",43,"5iJFk7drygf1ongutnZLh6","Who's Got Your Love (Mike Williams Remix)","2019-07-25","Trending EDM by Nik Cooper","4N1ipiKR3xla8UXtE12XBm","edm","progressive electro house",0.674,0.83,3,-2.687,0,0.0363,0.00457,0.00665,0.253,0.359,128.083,184219
"904",14432,"2auNjgM4xIOANxtZT4Xe9z","Pensando en Ti","Canserbero",66,"29N9nfcvov8KfyF2X8Mj6P","Vida","2010","②⓪①⑨ mixed","2bOjjgN1S3Gqd8vSMyafvJ","rock","permanent wave",0.434,0.758,9,-4.807,0,0.312,0.597,2.93e-06,0.248,0.473,178.589,244062
"905",18621,"4XE657RHqO2usRr0EgKsey","Bailando","Maria Daniela Y Su Sonido Lasser",44,"1mjiFf11xRwyMxUUkzUIHG","Bailando","2019-03-29","Exitos 2020 - Latin Billboard","0k2IDDkcVyIpIgE6d1woDM","latin","latin pop",0.638,0.806,6,-7.654,1,0.03,0.00333,0.138,0.0839,0.399,133.023,195508
"906",26068,"5723PAa2SedzxwifGHy7pd","Free Souls","Nicola Conte",22,"4IhBUw72OTHBql4aeH7scD","Free Souls","2014-04-16","NEO FUNK AND SOUL","2WbTrS5D0V2TW6DiDkJBru","r&b","neo soul",0.72,0.61,5,-4.554,0,0.0487,0.589,3.61e-05,0.103,0.832,119.961,219144
"907",13750,"6si71supnBUhddjR2FJc2L","White Flag","Dido",68,"7HlZFlk0jJq3Bb03AOyMTE","Life For Rent","2003","Permanent wave","0tOy7ZY4E2PadXIyj8zU43","rock","permanent wave",0.509,0.537,5,-6.834,1,0.0383,0.344,7.26e-06,0.0805,0.315,170.037,240040
"908",27955,"0nWUjxj2Fma8Cvyhiw0urs","My Back","Incognet",36,"12eedu5VglM5N1WYICPP9F","My Back","2018-12-07","💊ELECTRO-HOUSE-TECH💊","0AFYmoSuoMQiGGjzvBwr6u","edm","electro house",0.652,0.971,9,-5.169,1,0.0633,0.0139,0.136,0.0509,0.359,124.955,204125
"909",13771,"1Cwsd5xI8CajJz795oy4XF","You Get What You Give","New Radicals",73,"13btXEnBerpA1UjIVtsMAR","Maybe You've Been Brainwashed Too","1998-01-01","Permanent wave","0tOy7ZY4E2PadXIyj8zU43","rock","permanent wave",0.621,0.901,2,-5.396,1,0.0302,0.17,0,0.0875,0.744,113.967,300773
"910",1197,"0i60OX4Ba7Bm3r5ikTK4Mc","Behold!","Seven Lights",32,"2ZwTNtVevUq4eQjgUfD7Ti","Endlessly","2018-08-24","TUNES DANCE AND POP","3arpkhoRWXEYbdCpVAIrRR","pop","dance pop",0.665,0.634,1,-5.484,1,0.029,0.0149,0,0.104,0.151,125.055,271849
"911",15686,"02gIQlGYI0KVK87Uo9Ekjj","I Heard It Through The Grapevine - Single Version","Creedence Clearwater Revival",2,"4o5NlEZ42fd1GJeKmTA62u","Creedence Covers The Classics","2009-01-01","Classic Hard Rock","1gAeQGQ7hr2q7IYmaejDW6","rock","hard rock",0.917,0.643,2,-7.962,1,0.0413,0.133,0.00342,0.0569,0.746,117.626,231760
"912",16758,"2r9hCNjupNy2C2g3r6SNz6","Strongest (Alan Walker Remix)","Ina Wroldsen",69,"3d1YhgZvB8NLZLakA5l4rk","Strongest (Alan Walker Remix)","2017-12-01","Tropical House 🏝 2020 Hits","2SRbIs0eBQwHeTP7kErjwo","latin","tropical",0.722,0.787,0,-4.013,1,0.0734,0.0785,6.46e-06,0.124,0.852,92.022,210286
"913",16453,"1VgQ6AZ8tVV0uhvhH9usuj","Vértigo","Perotá Chingó",49,"19MUIINT0CT8vfZwAGW3RR","Vértigo","2019-09-27","Vibra Tropical","37i9dQZF1DX3fXJqxGjuEP","latin","tropical",0.71,0.536,9,-10.84,1,0.0427,0.162,0.000275,0.135,0.919,146.947,206752
"914",18121,"32N3bQcpqADdTGKTHBq5px","How to Save a Life - Live in Nashville, TN - December 2006","The Fray",49,"7JnRIaA7a4XHmZBCAhPvqp","Acoustic In Nashville - Bootleg No. 2","2007-11-13","Unplugged Hits 📣","5NTm3injIRkUMROsZr3C2O","latin","latin pop",0.328,0.502,10,-5.914,1,0.0329,0.767,0,0.759,0.248,123.745,269947
"915",24399,"0vftzDteohY2egCL4BDx60","Get up on It (feat. Kut Klose)","Keith Sweat",30,"6GXk2hxl4q5GoPHarlUet8","The Best of Keith Sweat: Make You Sweat","2004-01-13","Swingbeat (old skool), New Jack Swing, R&B, Hip Hop, Urban","3krpccUV68nBGAQbvHEZDC","r&b","new jack swing",0.664,0.56,2,-8.708,0,0.0298,0.0415,1.05e-05,0.134,0.633,124.811,304587
"916",7579,"6keIGUqu0iqKnW7aSIKwOG","Not Myself","Foxx",36,"68lvaOWscQXbYO5WGShCtd","Street Gossip","2007-10-01","The Sound of Southern Hip Hop","18jT9NMRZifv6cMtK2jWD4","rap","southern hip hop",0.847,0.811,1,-4.459,1,0.231,0.00137,0,0.154,0.676,81.997,269373
"917",28818,"2TZ9kaTiLewawHZK7yylSC","No Fear No More","Madeon",60,"6Lq1lrCfkpxKa4jCo5gKWr","Good Faith","2019-11-15","Dancefloor Beats","6mMk6QCzEgT3QGaCV1R4S5","edm","big room",0.633,0.779,6,-3.904,1,0.0853,0.00236,0.0295,0.371,0.679,96.009,195107
"918",11174,"3RD0PGolM0mETGHaprwgMn","Culpables","Manuel Turizo",71,"0ojcVRT3LvPrnuTP2VUaSA","Culpables","2018-07-27","Trap 2020 🔥","37DFLy7lqF3qiR99Ss2ZGR","rap","trap",0.573,0.31,3,-11.134,1,0.296,0.94,5.65e-06,0.198,0.764,177.601,233930
"919",22720,"20VuO95A8RxUPlShnfYArW","I Got The... - 2006 Remaster","Labi Siffre",53,"1wTqD7FSQ8XgKPy8xBUaEV","Remember My Song","1975","The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.","1S7BckuYIkEazeNKOSM0uA","r&b","urban contemporary",0.476,0.604,0,-10.85,0,0.117,0.11,4.15e-05,0.134,0.583,87.304,395373
"920",6513,"3IgTG5T8Mv0a7wBvbc0iNv","Promises","evän",41,"7jWpx68KXCazaUii7d7s8n","Promises","2019-06-22","Lofi Hip-Hop","37i9dQZF1DX36Xw4IJIVKA","rap","hip hop",0.607,0.319,0,-12.292,0,0.292,0.764,0.742,0.0905,0.262,74.017,124062
"921",13603,"11hrac0abM5C78XGjnxsNx","Dreams - Live","Van Halen",32,"61mBoFyJYFvz1liCNwR6j7","Van Halen Live: Right Here, Right Now","1993-02-23","Classic Rock Playlist.","7CESj1xKbxdArRzloygvkl","rock","classic rock",0.464,0.94,0,-8.06,1,0.0457,0.000184,0.11,0.988,0.346,146.595,289267
"922",27708,"4raBRzwLKKRLRZF62nisLq","Mamo","Florian Picasso",0,"1uxy1LBaXYy0zSkeJeGntK","Mamo","2016-08-29","Jeff Seid Electro House","2Tisn6NZbeofpc57Oc6MGo","edm","electro house",0.663,0.969,9,-1.968,0,0.119,0.0026,0.233,0.285,0.38,128.059,213750
"923",19147,"2BrfJdTXohQRtWBKsBTIp0","Por Amar A Ciegas","Arcangel",62,"5MLBEmgDNIltSfxvXesq9s","El Fenomeno","2008-12-09","Reggaeton De Ayer","37i9dQZF1DWWU6Rfto8Ppm","latin","reggaeton",0.564,0.684,7,-4.719,0,0.0348,0.0461,0.000718,0.335,0.404,119.99,234027
"924",4659,"06HUJRcD0t95ogCb2pMQJF","Golden Years - M-Phazes Remix","Ruel",56,"71Vxpu75TtB7Hy7XoJ6AoQ","Golden Years (M-Phazes Remix)","2018-03-16","indie poptimism🕺🏻","6MQeEHHDs6HQkN5Dlj3oKo","pop","indie poptimism",0.722,0.559,10,-5.249,0,0.0342,0.187,8.96e-06,0.125,0.255,110.065,234293
"925",10627,"0BRakNJ3ZTNYKGsJGQpBc4","Se Joga","3 Tenores",40,"4ZNwjMsz9Pi2c0xrbyzvCm","Se Joga","2019-11-01","Trap Funk","37i9dQZF1DWTGaQ84g8alz","rap","trap",0.494,0.554,11,-9.284,0,0.31,0.384,0,0.145,0.45,88.052,217184
"926",17417,"3fdUe3Wk1HBddAYTm4ZjGr","Lights Fading","Miles Dominic",14,"1Yp3NUBpV3xDsxuqipcSXO","Lights Fading","2016-11-01","EDM TROPICAL","3pS63EDS40FVGYL41zAcU4","latin","tropical",0.442,0.887,0,-5.989,1,0.0996,0.351,7.31e-06,0.131,0.136,140.019,286286
"927",4786,"1Z5joKr22D3U68OFn30FU6","You Won’t Answer My Phone Calls but I Bet You’ll Listen to This Song so I Guess This Is the Only Way to Talk to You","Adam Jensen",47,"5FCvww3hzHaMq3e0bx9fl7","You Won’t Answer My Phone Calls but I Bet You’ll Listen to This Song so I Guess This Is the Only Way to Talk to You","2019-12-23","The Pulse of Indie Poptimism","5qFXOOxrQVyS4UCq3UilZN","pop","indie poptimism",0.318,0.513,10,-7.607,0,0.0696,0.699,0,0.127,0.591,183.039,186120
"928",26833,"1irGtQgn5giYnadMiD6gfT","Violence - Teo Moss Remix","Naeleck",24,"0rE9bwF0C4GiH6vhYqM6kQ","Halloween Weapons","2018-10-31","Electro House 2020","317O0e8iWJLClLGDKtieRe","edm","electro house",0.639,0.717,0,-5.479,1,0.18,0.00136,0.0404,0.523,0.272,128.012,281250
"929",15073,"0t9ZCDl0rPqoHUSuFHX7as","At the Wheel","Colorblind",39,"7rdud2MmWXRsS74ofzVU6S","At the Wheel","2019-11-15","Hard Rock Workout","3YouF0u7waJnolytf9JCXf","rock","hard rock",0.512,0.895,9,-4.264,0,0.0682,0.00181,0,0.0497,0.22,135.047,232927
"930",32757,"2B8eAzF1rlTOLynq5zgXsG","Never Say Goodbye - Radio Edit","Hardwell",42,"6xFpIEFIAyQyiFmrOgzh3D","Never Say Goodbye","2013-06-21","♥ EDM LOVE 2020","6jI1gFr6ANFtT8MmTvA2Ux","edm","progressive electro house",0.426,0.841,1,-3.529,0,0.0546,0.0192,0,0.421,0.05,129.982,204942
"931",29291,"48Zk4JAM2sKSHLAWqhuxXc","Animals - Radio Edit","Martin Garrix",0,"2HiPaQs5xDk7xFfSNdtTKA","Animals","2013-07-06","Big Room House","7vJOXFe40axY7qS39vGDyH","edm","big room",0.593,0.914,1,-5.351,1,0.0363,0.00137,0.445,0.0714,0.0381,128.015,176118
"932",10776,"1VCdgndmMisCUlCveqNeJt","only one","Promoting Sounds",48,"2rpctsKCfNK18PX4CLbwGc","only one","2020-01-13","Sad Trap","7kzKtw5vug3IIxKfLadi8A","rap","trap",0.573,0.537,1,-9.476,0,0.035,0.206,0,0.11,0.0637,170.123,124235
"933",29928,"7dhGAjw1MVZRBHcktKo3Kd","Alive","Many Moor",34,"2MGI79wRNacpp8Qmxh6ah9","Alive","2016-06-10","Waves Pop and EDM","64k01l4j6QtnZ8jMaI84AA","edm","pop edm",0.725,0.71,11,-4.624,1,0.0291,0.0141,0,0.101,0.72,127.992,222187
"934",23465,"2tOOcDDYkh0PSjr6GwPEAJ","Love Me Less (feat. Quinn XCII)","MAX",78,"0BHgyJ3dblyBOmxV8pRmGg","Love Me Less (feat. Quinn XCII)","2019-04-05","Hip Pop 2019","3tmx4p5RGlOV1AapXOt1Ze","r&b","hip pop",0.732,0.856,11,-2.2,0,0.0929,0.0828,0,0.323,0.771,145.034,177670
"935",17956,"5TysCiZtv1HnSWcTcUFusI","Suena El Dembow","Joey Montana",9,"6DnYi9YHPivhtwdbwajvsF","Suena El Dembow","2017-09-01","MIX LATIN POP°","6IS6XTdbS9qJZgfjNKgpB8","latin","latin pop",0.688,0.859,0,-4.447,1,0.0609,0.186,0,0.121,0.695,92.042,195813
"936",29972,"1UYeBP5nafTM5uKcoKkNTN","Stars","VIZE",50,"14P0pGZFYQYZdfd9p52wIl","Stars","2019-05-17","EDM 2020 House & Dance","25ButZrVb1Zj1MJioMs09D","edm","pop edm",0.616,0.848,6,-2.934,1,0.113,0.028,0,0.158,0.33,127.89,165469
"937",29145,"0qaWEvPkts34WF68r8Dzx9","Turn Me On (feat. Vula)","Riton",86,"7mtnp7B5yFt3D3PAznGzc8","Turn Me On (feat. Vula)","2019-09-13","Trance Party 2019 by FUTURE TRANCE","2yofeyPwe0ZNmJHTrGz2Qt","edm","big room",0.737,0.828,11,-4.711,1,0.0396,0.0149,0.000583,0.0862,0.517,124.052,208474
"938",12063,"19XYXNGFgeb6Y6bYvMg3eD","Fight the Night","ONE OK ROCK",42,"5yyxuxoqWqmYIJcORvvnpL","35xxxv (Deluxe Edition)","2015-09-25","ONE OK ROCK with Orchestra Japan Tour 2018 Setlist","2gt9IfM8ASNiDzqg5jKyR5","rock","album rock",0.31,0.634,0,-7.052,0,0.0487,0.0616,0,0.109,0.171,134.865,256067
"939",165,"7C7yqFTM0ncyJ04GIKrxdV","Anything Could Happen","Ellie Goulding",57,"4754Cgv1sdfwTpdVX83xAC","Halcyon","2012-01-01","Dance Pop","37i9dQZF1DWZQaaqNMbbXa","pop","dance pop",0.702,0.781,0,-4.081,1,0.03,0.433,0,0.135,0.382,102.997,286322
"940",2638,"3SEupjP7CBdIoNPrFrMozG","Bye Bye (feat. Ivy Adara)","Gryffin",59,"4VOj6KgAaOqAUS9bp6z6jp","Gravity Pt. 1","2018-12-14","Electropop 2019","4Bi8VLtaSu0JILliif8lH6","pop","electropop",0.618,0.754,4,-3.739,1,0.0882,0.00271,0,0.213,0.485,148.013,210928
"941",1824,"00OKDIsSQbx8rd5Al7fKNw","Stand Out - From ""How to Build a Better Boy""","Sabrina Carpenter",33,"3cfTPG7l0IBjJh7MVBqNdx","Stand Out (From ""How to Build a Better Boy"")","2014-08-12","🤩🤪Post Teen Pop🤪🤩","6IT8LGpwLw3Pt2XnVUBN7j","pop","post-teen pop",0.414,0.806,7,-2.892,1,0.0665,0.00792,9.33e-05,0.0488,0.77,96.044,208827
"942",23846,"6Pw3Gvw4wNMZfTYZa6IQal","The Way I Are (Dance with Somebody) (feat. Lil Wayne) - Spotify Version","Bebe Rexha",8,"4eDxmXSdCErBVeu2cRZ5hP","The Way I Are (Dance With Somebody) [feat. Lil Wayne]","2017-05-18","Today's Hits (Clean)","7ENISpOJhocpMJVcGb0qcT","r&b","hip pop",0.466,0.659,2,-6.077,1,0.115,0.00282,0,0.273,0.36,186.169,187787
"943",22494,"58TvareCLSfzfN8WFWbaWK","Yesterday","Mary Mary",38,"2gXi6y3T7xN3XW0jR4jCbl","Mary Mary","2005-11-29","Gospel","0pItJZBDZFvgAOdFnSITnJ","r&b","urban contemporary",0.46,0.538,1,-7.1,1,0.0318,0.198,2.28e-06,0.087,0.104,139.063,320040
"944",16601,"4PQUmnZUbTRz72oAtk3lkn","By My Side","CALVIN",45,"2vu1wyF4Du3wIYLsTXU0V8","By My Side","2018-11-02","Tropical Vibes","37i9dQZF1DXd8Gn5cSmvFy","latin","tropical",0.734,0.632,8,-5.789,1,0.0317,0.14,0,0.0619,0.562,102.052,166500
"945",31299,"5W9kEBSWZjqfl41flVvWwl","Type Recurrent","Deeparture",32,"5KmlTaLav4ucg0TZml9tDG","Type Recurrent","2019-05-17","Deep Electronic Music 2020 & Progressive House","5CMvAWTlDPdZnkleiTHyyo","edm","progressive electro house",0.655,0.711,5,-8.596,0,0.0347,0.00508,0.77,0.0815,0.498,120.007,208000
"946",7564,"5h21AlYy4mgHfQp9jUAUGi","I'm a King","P$C",47,"1RXVeGqsve0nxL8G7P2OVI","25 To Life","2005-08-23","The Sound of Southern Hip Hop","18jT9NMRZifv6cMtK2jWD4","rap","southern hip hop",0.73,0.483,0,-8.959,1,0.327,0.0428,0,0.103,0.535,168.049,212800
"947",24437,"3Q3XLVUfQ0HOxUOtCUYMpG","Ain't My Type Of Hype","Full Force",40,"0pVHAjPdvdUNGhOGEhlVGP","Smoove","1989-06-28","New Jack City","6RLvj5OnEuPzI1P02KwnzK","r&b","new jack swing",0.826,0.709,5,-14.279,1,0.0646,0.0594,0,0.316,0.779,109.869,288373
"948",27064,"3VrVbWJunv57wqT8mTepmg","Tell Me","Adon",58,"2EaP7uW2NA2KtGbYKEQ9eU","Tell Me","2019-11-22","Electro Posé - Discoveries","6nZaTh6K1SwhdELFTmA99C","edm","electro house",0.577,0.587,0,-8,1,0.0363,0.517,0.0196,0.106,0.33,95.967,164250
"949",1254,"5jE48hhRu8E6zBDPRSkEq7","All About That Bass","Meghan Trainor",70,"5W98Ab4VvQEuFEE4TIe5fE","Title (Deluxe)","2015-01-09","Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s","4QAzO1Z92yqqD6Mf3mOANu","pop","dance pop",0.807,0.887,9,-3.726,1,0.0503,0.0573,2.87e-06,0.124,0.961,134.052,187920
"950",32266,"5qM61pJDpUnVDjrSOkaouT","Hollow","DubVision",0,"0aO4decoDJdgwkD4z5K3Q3","Hollow","2015-08-21","Electrónica, Progressive House, Electro House y más 🎧","0o5gKmuET7F3lQnpFxvPO8","edm","progressive electro house",0.489,0.86,0,-4.214,0,0.0835,0.0256,0,0.401,0.119,127.991,211250
"951",12188,"4zXvB4MoQD8onk0NCZbeHG","Home Sweet Home","Mötley Crüe",70,"18fYN6Hlig5t7ObBfQYUPe","Theatre of Pain","1985","Nikki Sixx's Top Pixx","5d1arTPDEr76KMg9geDinZ","rock","album rock",0.403,0.777,5,-6.416,1,0.0354,0.0999,3.28e-06,0.124,0.149,76.329,240933
"952",21947,"46gS5nW8S0kDU4Uw6YatNt","Get To The Bag","JY MNTL",30,"6LWmDV8BEcc3fnIS0UF9wL","Get To The Bag","2019-06-14","Chixtape 5 - Tory Lanez","0UXwwVDipbBQeEX7h4YuKU","r&b","urban contemporary",0.63,0.582,6,-7.979,1,0.112,0.521,1.94e-05,0.137,0.486,75.055,226227
"953",13429,"2Rtya81WOGAAQNoCMRmJRD","Head Over Heels","JD McPherson",37,"6CUsViW7Sum7ezwbPXbqgX","Let The Good Times Roll","2015-02-09","Blues Rock","56dbowk1V5ycS5jW7DSvi5","rock","classic rock",0.867,0.899,0,-5.334,1,0.0354,0.101,0.00473,0.125,0.932,128.062,197520
"954",6247,"0FZ4Dmg8jJJAPJnvBIzD9z","ZEZE","Kodak Black",83,"5n1GSzC1Reao29ScnpLYqp","Dying to Live","2018-12-14","Hip-Hop Favourites","37i9dQZF1DX48TTZL62Yht","rap","hip hop",0.861,0.603,8,-5.788,0,0.176,0.0521,0,0.0924,0.504,98.043,228760
"955",6820,"3JZmN1pCW8HvUbG9ur65IL","Rap & Roll","Teeam Revolver",37,"0kyAuiPHv7Q5t0vDfhv6Co","Rap & Roll","2019-06-28","Arena Hip-Hop","37i9dQZF1DWVFZbCNivv6B","rap","hip hop",0.768,0.871,2,-1.743,1,0.252,0.08,0,0.38,0.584,83.034,172894
"956",5803,"0wcvsHMMrwA1Ah47RDJpdj","Farak","DIVINE",54,"3B9SId4F7IoFZpPKvuCJQT","Farak","2017-02-17","RAP 91","37i9dQZF1DX1ct2TQrAvRf","rap","hip hop",0.712,0.692,6,-4.29,0,0.274,0.153,0,0.205,0.326,95.025,188348
"957",18243,"0yyZN5ASdrYu0XYWFzfxUu","3 A.M.","Jesse & Joy",71,"6DAFWiPpok2nZEtjdSZO3X","3 A.M.","2017-08-18","Latin Pop Songs","5uOMV7g6vp8WxoqXfkzKaw","latin","latin pop",0.702,0.84,0,-3.547,1,0.0879,0.0112,0,0.119,0.624,101.99,183573
"958",17539,"3G9RQLOSjsXVUDyQSv2PQR","Vivir Sin Aire","Maná",60,"2G0I22upYkTLYxfoAHiwBK","¿Dónde Jugarán Los Niños?","1992","Latin Pop Classics","37i9dQZF1DX6ThddIjWuGT","latin","latin pop",0.67,0.528,7,-8.036,1,0.0261,0.105,0.000103,0.224,0.384,132.31,291493
"959",21474,"4RexiJIjheGmtIoRQDAINh","Times (feat. Robn)","Moh Flow",32,"217WXQt5zFUYLOu6KlIfHZ","Times (feat. Robn)","2019-12-18","Contemporary Urban","6wyJ4bsjZaUKa9f6GeZlAO","r&b","urban contemporary",0.716,0.637,7,-5.322,1,0.119,0.112,0,0.147,0.295,129.8,228013
"960",5867,"76fY0vhiDWoyZZ48JH3ulF","Lesson on Counting","quickly, quickly",58,"561BZ18a9mTjQj0BJLFtJp","Lesson on Counting","2019-07-02","Lo-Fi Beats","37i9dQZF1DWWQRwui0ExPn","rap","hip hop",0.649,0.873,6,-6.099,1,0.484,0.375,0.159,0.154,0.848,125.424,137143
"961",18434,"5H7hB4kPh0LSRVwna2NZ5I","Let It Breathe - Pandhora Remix","Mynox",25,"42gl0omJBh2RnglgpxYHAK","Let It Breathe (Extended Mixes)","2019-12-27","INDIE POP! TUNES","0HD4Pc1PK8fsyKQq9e2U2v","latin","latin pop",0.794,0.681,9,-8.14,0,0.0464,0.031,0.801,0.327,0.269,122.998,401311
"962",12697,"0DYFK6GnldzwhuA2wwAnmn","St. Nazaire","Pixies",35,"5Id4HQ8qw4sSR5z0mAFPPi","St. Nazaire","2019-09-12","Classic Rock Now","37i9dQZF1DX0fWtUuB7bFE","rock","classic rock",0.347,0.974,4,-5.258,0,0.0437,3.34e-05,0.0551,0.344,0.574,152.017,147067
"963",29048,"6ZM4JtlEM2xraDsOKT0olZ","Waiting For Love - Carnage & Headhunterz Remix","Avicii",0,"4yjiauN4w1HUe5dmv7An24","Waiting For Love (Remixes)","2015-07-10","big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO","2oalsaFUockoPf1DU3wrL8","edm","big room",0.726,0.883,6,-3.486,0,0.0797,0.00617,0.000139,0.201,0.444,127.977,292500
"964",26198,"127tGTzs76FtJSi0OL8iWb","Wanna Remind You","Dizzy Wright",37,"4MUDr99PCRCl6BLM64u1Yz","Wanna Remind You","2017-04-17","Saxophone in Hip Hop - R&B Lounge - Jazz Rap","2ujrP2rPxu8ao7wNeG1ZOY","r&b","neo soul",0.559,0.583,1,-9.544,1,0.195,0.27,0,0.292,0.511,148.053,288649
"965",11312,"7xUVverKyPPPAW3sDqXhfi","Truly Madly Deeply","Savage Garden",52,"5S4ycMpNlcTpLaO7u6mkkb","Truly Madly Completely - The Best of Savage Garden","2005-11-01","Michael Learns To Rock album","22XKr7O6bzSA5bHiwRCPNK","rock","album rock",0.566,0.705,0,-7.569,1,0.0311,0.43,0,0.109,0.781,168.152,279400
"966",9583,"5JxZZiXd8rVwHu0xEFvxr2","Talkin' My Shit","Quin Nfn",59,"7mDCo8ejyIyI810PsHG4lM","4NUN","2019-10-25","GANGSTA RAP","3DUkl93JjPdOyX83SJr5ms","rap","gangster rap",0.951,0.322,1,-13.615,1,0.588,0.00136,0,0.211,0.366,126.01,162820
